,BTC,DOGE,FTC,IXC,LTC,MEC,NMC,NVC,NXT,OMNI,PPC,XPM,XRP
2016-09-20,608.31,0.00023199999999999997,0.009601,0.01995,3.84,0.016546,0.315811,0.558455,0.015336,4.51,0.314436,0.072296,0.006784999999999999
2016-09-21,597.15,0.000231,0.0094,0.02257,3.84,0.017527,0.313512,0.5460119999999999,0.016298,2.65,0.313722,0.075538,0.006829000000000001
2016-09-22,596.3,0.00022799999999999999,0.00882,0.021672,3.77,0.016964,0.30143200000000003,0.545322,0.016083,5.12,0.304713,0.074439,0.006843000000000001
2016-09-23,602.84,0.00022400000000000002,0.008806999999999999,0.018182,3.81,0.017481,0.305171,0.5464289999999999,0.015359000000000001,4.92,0.30703,0.07416,0.0072109999999999995
2016-09-24,602.63,0.000226,0.00878,0.013094999999999999,3.81,0.016434,0.306557,0.552294,0.015271000000000002,4.98,0.30994499999999997,0.072013,0.0073620000000000005
2016-09-25,600.83,0.000225,0.008569,0.012172,3.81,0.01707,0.303471,0.549849,0.01618,4.97,0.306246,0.071131,0.007855
2016-09-26,608.04,0.000229,0.00827,0.009306,3.86,0.016701,0.302873,0.560392,0.015034,4.85,0.307611,0.068851,0.007963
2016-09-27,606.17,0.00022799999999999999,0.00827,0.006686,3.85,0.016565,0.301062,0.558002,0.0144,4.5,0.305347,0.070022,0.008229
2016-09-28,604.73,0.000229,0.008114,0.014069,3.84,0.016148,0.300577,0.551876,0.013583000000000001,4.46,0.303728,0.069552,0.009048
2016-09-29,605.69,0.000231,0.007896,0.013734999999999999,3.85,0.016385,0.29551,0.549222,0.012835,4.57,0.310154,0.071153,0.008914
2016-09-30,609.73,0.00023500000000000002,0.007925,0.014022,3.84,0.016771,0.296692,0.551686,0.012145999999999999,4.74,0.306292,0.07080399999999999,0.00883
2016-10-01,613.98,0.000233,0.007808,0.014816999999999999,3.85,0.016761,0.291723,0.5524819999999999,0.011557,4.56,0.312211,0.071408,0.008205
2016-10-02,610.89,0.00022999999999999998,0.0076560000000000005,0.013397999999999998,3.84,0.016127000000000002,0.290209,0.5505399999999999,0.011192,4.4,0.307292,0.069654,0.008165
2016-10-03,612.13,0.000234,0.007437999999999999,0.013588999999999999,3.84,0.015819,0.29884299999999997,0.548477,0.010477,4.35,0.30351,0.071163,0.008089
2016-10-04,610.2,0.000229,0.007937,0.026123,3.82,0.016017,0.298948,0.54756,0.012747,3.76,0.304636,0.070029,0.007853
2016-10-05,612.51,0.000233,0.007936,0.012725,3.84,0.016259,0.298228,0.544805,0.01154,4.17,0.305116,0.066384,0.007435
2016-10-06,613.02,0.000223,0.0075959999999999995,0.017916,3.85,0.016094999999999998,0.294336,0.540277,0.013074,4.12,0.30406500000000003,0.068874,0.007382
2016-10-07,617.12,0.00022799999999999999,0.007437999999999999,0.011743,3.86,0.016363,0.28881399999999996,0.540565,0.012672,3.98,0.29995,0.069047,0.007377
2016-10-08,619.11,0.000225,0.007525,0.011762,3.84,0.016398,0.28952,0.520726,0.0115,4.05,0.294155,0.068682,0.00731
2016-10-09,616.75,0.00022799999999999999,0.007265000000000001,0.011142,3.82,0.016168000000000002,0.285118,0.49984399999999996,0.012086,3.89,0.295766,0.06629199999999999,0.007543000000000001
2016-10-10,618.99,0.00022799999999999999,0.007722,0.011946,3.8,0.015924,0.290905,0.483005,0.011899,3.95,0.293798,0.067299,0.007978
2016-10-11,641.07,0.00022999999999999998,0.007281999999999999,0.013829,3.82,0.016335,0.283006,0.456451,0.011689,3.85,0.29136300000000004,0.06781799999999999,0.008234
2016-10-12,636.19,0.000225,0.007127,0.009233,3.76,0.015859,0.273812,0.470005,0.011397,3.73,0.292457,0.06704600000000001,0.007949
2016-10-13,636.79,0.000227,0.008181,0.0059310000000000005,3.91,0.01583,0.280624,0.48595900000000003,0.009866,3.5,0.29451700000000003,0.065237,0.007982
2016-10-14,640.38,0.000227,0.007486,0.008324,3.9,0.015969999999999998,0.279686,0.49469300000000005,0.008775,3.41,0.292971,0.067599,0.008767
2016-10-15,638.65,0.00022400000000000002,0.0071730000000000006,0.008877,3.87,0.015271999999999999,0.272945,0.487271,0.008109,3.45,0.294401,0.065111,0.008145999999999999
2016-10-16,641.63,0.000223,0.0074540000000000006,0.00747,3.89,0.015466999999999998,0.274335,0.49148500000000006,0.008054,3.38,0.289794,0.063427,0.008078
2016-10-17,639.19,0.000221,0.006928,0.006631000000000001,3.91,0.015338,0.26618800000000004,0.477917,0.008011,3.1,0.286269,0.062361,0.008029999999999999
2016-10-18,637.96,0.000221,0.006751000000000001,0.006459,3.84,0.014831,0.258159,0.450751,0.007831999999999999,4.02,0.282631,0.061209000000000006,0.00835
2016-10-19,630.52,0.00021899999999999998,0.006723999999999999,0.0060090000000000005,3.8,0.014487,0.259681,0.43665699999999996,0.0077659999999999995,4.85,0.280014,0.06137000000000001,0.008627
2016-10-20,630.86,0.000221,0.00685,0.005848,3.78,0.014236000000000002,0.257318,0.458003,0.007790000000000001,3.97,0.285412,0.060725,0.009092
2016-10-21,632.83,0.000218,0.006924,0.005704,3.81,0.014309,0.257448,0.45597200000000004,0.007737999999999999,4.24,0.282031,0.059417,0.009029
2016-10-22,657.29,0.000223,0.007370999999999999,0.005092,3.89,0.014315999999999999,0.26860700000000004,0.450514,0.007651000000000001,4.15,0.28891,0.059951,0.008971999999999999
2016-10-23,657.07,0.000221,0.007011,0.005353,3.92,0.015002000000000001,0.26519299999999996,0.453111,0.007458,4.15,0.28910399999999997,0.060319000000000005,0.009454
2016-10-24,653.76,0.00021899999999999998,0.0077540000000000005,0.005821,3.87,0.014471000000000001,0.264455,0.44389300000000004,0.007598000000000001,4.2,0.285115,0.059008000000000005,0.009065
2016-10-25,657.59,0.00021899999999999998,0.007742,0.005718,3.9,0.014079,0.259567,0.44927799999999996,0.007162000000000001,4.0,0.282868,0.05985,0.008891
2016-10-26,678.3,0.00021600000000000002,0.007215999999999999,0.005937,3.96,0.013753999999999999,0.25762399999999996,0.44599300000000003,0.007091,4.22,0.281016,0.059192999999999996,0.008834999999999999
2016-10-27,688.31,0.000217,0.008187999999999999,0.006019,4.02,0.014687,0.256343,0.45055,0.0066760000000000005,3.55,0.282731,0.060001,0.008481
2016-10-28,689.65,0.00021600000000000002,0.008843,0.0056890000000000005,3.97,0.015081,0.248955,0.437871,0.0067469999999999995,3.52,0.27826799999999996,0.06152899999999999,0.008143000000000001
2016-10-29,714.48,0.000223,0.009004,0.006253,4.09,0.015595,0.252918,0.417179,0.006352,3.23,0.266388,0.059348000000000005,0.007731999999999999
2016-10-30,701.86,0.000223,0.008748,0.032843000000000004,4.03,0.015050999999999998,0.247156,0.44257799999999997,0.0066359999999999995,3.69,0.266532,0.061696,0.008014
2016-10-31,700.97,0.00022,0.007845,0.030241000000000004,3.99,0.015477000000000001,0.233285,0.432359,0.006495,3.73,0.25666500000000003,0.059770000000000004,0.008196
2016-11-01,729.79,0.000221,0.007946,0.007325,4.09,0.015392,0.229021,0.43255,0.006418000000000001,3.54,0.252442,0.060425,0.008102
2016-11-02,740.83,0.00022,0.007849,0.007954000000000001,4.1,0.015875999999999998,0.22664299999999998,0.460236,0.006332,3.35,0.258357,0.062251,0.008222
2016-11-03,688.7,0.000217,0.007189,0.0072299999999999994,3.86,0.014497999999999999,0.241774,0.418358,0.006418000000000001,3.02,0.251179,0.060077,0.008020999999999999
2016-11-04,703.23,0.00021899999999999998,0.007156999999999999,0.00633,3.88,0.015057,0.24123200000000003,0.42918999999999996,0.007004000000000001,3.13,0.24457199999999998,0.059259000000000006,0.008157
2016-11-05,703.42,0.00022200000000000003,0.006701,0.006605,3.87,0.015147,0.251967,0.427101,0.007197,3.26,0.24599000000000001,0.063872,0.00823
2016-11-06,711.52,0.000221,0.006702,0.008748,3.89,0.014868000000000001,0.249558,0.424371,0.0068390000000000005,3.24,0.251849,0.062876,0.008193
2016-11-07,703.13,0.000239,0.00647,0.006398,3.84,0.014747999999999999,0.256617,0.41848599999999997,0.00663,3.41,0.246982,0.06261900000000001,0.008108
2016-11-08,709.85,0.000229,0.006634999999999999,0.006426,3.84,0.014425,0.244418,0.42060699999999995,0.006490000000000001,3.26,0.247337,0.063822,0.008206
2016-11-09,723.27,0.000229,0.006575,0.004013,3.86,0.015553,0.232275,0.407553,0.006624,3.0,0.24127600000000002,0.063468,0.008079000000000001
2016-11-10,715.53,0.00022799999999999999,0.006626000000000001,0.00415,3.82,0.014363999999999998,0.22901,0.419419,0.0067469999999999995,3.01,0.24218299999999998,0.062469000000000004,0.008136
2016-11-11,716.41,0.000227,0.006644,0.0061530000000000005,3.82,0.013619999999999998,0.22278699999999999,0.394146,0.006996,3.28,0.244718,0.061610000000000005,0.008065000000000001
2016-11-12,705.05,0.00022,0.006567,0.004274,3.76,0.014825,0.209817,0.39561999999999997,0.007422,3.8,0.23911500000000002,0.061648,0.008043999999999999
2016-11-13,702.03,0.000225,0.007478,0.0055450000000000004,3.88,0.015116,0.235929,0.41931,0.0071319999999999995,3.57,0.273384,0.059285000000000004,0.008256999999999999
2016-11-14,705.02,0.000223,0.006606,0.004939,3.88,0.014846999999999999,0.224954,0.408801,0.007159,3.59,0.260887,0.058372,0.008098000000000001
2016-11-15,711.62,0.00022200000000000003,0.006652,0.0055130000000000005,3.89,0.014993000000000001,0.228027,0.413021,0.0068980000000000005,3.2,0.262455,0.058579,0.007881
2016-11-16,744.2,0.000221,0.006102000000000001,0.004967,4.02,0.015709,0.22489699999999999,0.418883,0.0067599999999999995,3.45,0.256244,0.059370000000000006,0.007842
2016-11-17,740.98,0.00022400000000000002,0.00609,0.007391,3.94,0.015919,0.22459899999999997,0.41179099999999996,0.006855,3.59,0.24894899999999998,0.05832999999999999,0.0077269999999999995
2016-11-18,751.59,0.000218,0.006365999999999999,0.005124,3.96,0.016943,0.22759400000000002,0.42435200000000006,0.0067989999999999995,3.76,0.255845,0.060666,0.007778
2016-11-19,751.62,0.00022,0.006175,0.004725,3.95,0.015184999999999999,0.22418400000000002,0.41713199999999995,0.006626999999999999,3.8,0.247354,0.059377,0.0077989999999999995
2016-11-20,731.03,0.00021899999999999998,0.006065999999999999,0.0029010000000000004,3.92,0.015706,0.218719,0.41451899999999997,0.0064719999999999995,3.69,0.24341500000000002,0.057569,0.007651000000000001
2016-11-21,739.25,0.00022200000000000003,0.006076,0.005029,3.94,0.015248,0.215775,0.42055299999999995,0.006495,3.7,0.24180100000000002,0.057588,0.007566
2016-11-22,751.35,0.00022400000000000002,0.006271,0.004771,3.95,0.015429,0.219205,0.41413,0.006423000000000001,4.22,0.253676,0.057754,0.0074340000000000005
2016-11-23,744.59,0.00021899999999999998,0.0061270000000000005,0.0044670000000000005,3.93,0.015019999999999999,0.216232,0.414005,0.006547,3.99,0.264256,0.056505999999999994,0.007061
2016-11-24,740.29,0.000218,0.006034,0.00485,3.91,0.015295,0.21776700000000002,0.42904200000000003,0.006431999999999999,4.11,0.26414899999999997,0.056158000000000007,0.00695
2016-11-25,741.65,0.00022,0.005988,0.00483,3.92,0.014787999999999999,0.212687,0.43328,0.0062770000000000005,3.92,0.262131,0.058749,0.006901999999999999
2016-11-26,735.38,0.00021899999999999998,0.005886,0.004587,3.89,0.014687,0.20804099999999998,0.41685900000000004,0.006218,3.87,0.26109,0.056867999999999995,0.007390000000000001
2016-11-27,732.03,0.000217,0.0058200000000000005,0.005051,3.88,0.014891999999999999,0.204683,0.410017,0.006096,4.11,0.249558,0.056317,0.0070739999999999996
2016-11-28,735.81,0.000218,0.005554,0.004683,3.88,0.014655000000000001,0.20398,0.394256,0.006259000000000001,3.88,0.25049499999999997,0.05572100000000001,0.0070079999999999995
2016-11-29,735.6,0.000217,0.005528,0.004782,3.87,0.014649,0.195995,0.39675,0.00619,4.45,0.239089,0.054714,0.00678
2016-11-30,745.69,0.00021400000000000002,0.005739,0.004549,3.89,0.015444,0.194913,0.399332,0.006275,4.32,0.240481,0.054752999999999996,0.006723000000000001
2016-12-01,756.77,0.00021400000000000002,0.005789,0.002314,3.91,0.014959,0.183303,0.390639,0.005959000000000001,3.95,0.238564,0.054113999999999995,0.006702
2016-12-02,777.94,0.00021600000000000002,0.005758,0.005055,3.95,0.014087,0.171077,0.402992,0.005817,4.23,0.229872,0.049581,0.006659999999999999
2016-12-03,771.16,0.000217,0.00551,0.004241,3.92,0.013966,0.208286,0.41802799999999996,0.005832,4.46,0.242371,0.053189,0.006587999999999999
2016-12-04,773.87,0.000217,0.00558,0.004243,3.9,0.013953,0.21296500000000002,0.41936899999999994,0.005943,4.05,0.258808,0.053374,0.006527
2016-12-05,758.7,0.000215,0.005487,0.00439,3.53,0.013734999999999999,0.18654,0.40927199999999997,0.005640999999999999,3.82,0.23684499999999997,0.049451,0.0064340000000000005
2016-12-06,764.22,0.000212,0.005474000000000001,0.006802,3.54,0.01324,0.19172,0.408817,0.005399,3.4,0.240858,0.050348000000000004,0.0066549999999999995
2016-12-07,768.13,0.00021400000000000002,0.00562,0.0050880000000000005,3.62,0.014252,0.191181,0.402622,0.006194,3.46,0.23650300000000002,0.054282000000000004,0.006851
2016-12-08,770.81,0.000215,0.0059240000000000004,0.005185,3.69,0.014947,0.191024,0.398925,0.006183,2.97,0.237952,0.05287000000000001,0.007097
2016-12-09,772.79,0.000212,0.005821,0.005499,3.69,0.014772,0.188151,0.396866,0.0057469999999999995,3.03,0.24068,0.054862,0.007135
2016-12-10,774.65,0.000215,0.005841,0.005104999999999999,3.68,0.015738,0.189689,0.403018,0.005884,2.69,0.237788,0.051900999999999996,0.006816
2016-12-11,769.73,0.000223,0.005456,0.00424,3.64,0.013874000000000001,0.189853,0.396039,0.005772,2.76,0.242194,0.051266,0.006744
2016-12-12,780.09,0.00022200000000000003,0.005679999999999999,0.00509,3.66,0.013802000000000002,0.193578,0.39647899999999997,0.005787,2.82,0.23666700000000002,0.050317,0.006778
2016-12-13,780.56,0.00021600000000000002,0.006104999999999999,0.004384000000000001,3.65,0.013090000000000001,0.194955,0.392859,0.005856,2.75,0.24259299999999998,0.048912,0.0067079999999999996
2016-12-14,781.48,0.000217,0.007519,0.004370000000000001,3.62,0.014306000000000001,0.18851099999999998,0.391403,0.0057810000000000005,2.67,0.24239899999999998,0.049207,0.006705
2016-12-16,784.91,0.000217,0.006572,0.007814,3.63,0.013996999999999999,0.171888,0.393833,0.005956,2.8,0.226206,0.050148000000000005,0.00671
2016-12-17,790.83,0.00021899999999999998,0.007067,0.006451,3.7,0.013951,0.171376,0.395253,0.005898,2.37,0.23265500000000003,0.04865,0.006541
2016-12-18,790.53,0.000218,0.007312999999999999,0.0056560000000000004,3.68,0.013872999999999998,0.180606,0.394281,0.005718,2.9,0.22545300000000001,0.048287000000000004,0.006573999999999999
2016-12-19,792.71,0.000218,0.0074129999999999995,0.006731,3.66,0.013680000000000001,0.174119,0.381328,0.005611,2.66,0.21580100000000002,0.048416,0.0065450000000000005
2016-12-20,800.88,0.00021899999999999998,0.007213,0.004511,3.66,0.013106999999999999,0.16943,0.38172399999999995,0.005704,2.57,0.21354,0.046077999999999994,0.0065
2016-12-21,834.28,0.000227,0.007214,0.005005,3.65,0.013647,0.174027,0.381847,0.005768,2.99,0.21810500000000002,0.046923,0.006445
2016-12-22,864.54,0.000225,0.007018000000000001,0.005018,3.71,0.014072,0.180309,0.395513,0.005822,2.98,0.222725,0.051298,0.006363000000000001
2016-12-23,921.98,0.000236,0.006991,0.0053170000000000005,4.66,0.014809000000000001,0.24582600000000002,0.422712,0.005915999999999999,3.02,0.248007,0.053352,0.006286
2016-12-24,898.82,0.000234,0.006638,0.005716,4.55,0.014500999999999998,0.233021,0.426771,0.006075,2.9,0.241544,0.051914999999999996,0.0063490000000000005
2016-12-25,896.18,0.00022999999999999998,0.006531,0.004053,4.35,0.014377000000000001,0.225935,0.41485500000000003,0.005989,2.77,0.229962,0.0522,0.006444
2016-12-26,907.61,0.000233,0.006494,0.004989,4.36,0.014952000000000002,0.21818800000000002,0.42141300000000004,0.00603,2.98,0.237098,0.05505,0.006326
2016-12-27,933.2,0.000227,0.006693999999999999,0.005151,4.47,0.015308,0.228244,0.41514399999999996,0.006118,2.76,0.236141,0.055140999999999996,0.0061990000000000005
2016-12-28,975.92,0.000223,0.00646,0.00867,4.57,0.014985,0.230253,0.416988,0.00591,2.72,0.234458,0.054278,0.006173
2016-12-29,973.5,0.00022799999999999999,0.006169,0.006462999999999999,4.56,0.015227000000000001,0.242195,0.460845,0.00626,2.91,0.237898,0.051519,0.006340999999999999
2016-12-30,961.24,0.00022799999999999999,0.0061600000000000005,0.007909000000000001,4.39,0.014915000000000001,0.237815,0.47226,0.00599,2.74,0.240527,0.050227999999999995,0.006426
2016-12-31,963.74,0.000223,0.005868,0.005443,4.33,0.014643000000000002,0.231654,0.49616400000000005,0.005940999999999999,2.79,0.23093400000000003,0.049759,0.006449
2017-01-01,998.33,0.00022799999999999999,0.006108,0.005818,4.51,0.015227000000000001,0.244493,0.615531,0.006111999999999999,3.0,0.246948,0.049914,0.006368
2017-01-02,1021.75,0.000226,0.006094,0.0056549999999999994,4.65,0.014894,0.24941999999999998,0.750974,0.006033,2.96,0.252248,0.05154500000000001,0.006311
2017-01-03,1043.84,0.000227,0.006183,0.005752,4.63,0.015035,0.25200300000000003,0.684825,0.006011,2.8,0.25711999999999996,0.052039,0.006386
2017-01-04,1154.73,0.000236,0.006414,0.007541,4.84,0.019074,0.27879899999999996,0.740504,0.006481000000000001,3.44,0.28265300000000004,0.06285,0.00657
2017-01-05,1013.38,0.000229,0.006037,0.010685,4.29,0.016166999999999997,0.24512199999999998,0.659227,0.006184,2.74,0.25272,0.058012,0.006201
2017-01-06,902.2,0.00022,0.0054009999999999996,0.00517,3.86,0.015602000000000001,0.222556,0.55024,0.005818,2.65,0.241337,0.051899,0.006314999999999999
2017-01-07,908.59,0.000221,0.005664,0.006585,3.96,0.014881,0.22420900000000002,0.5947319999999999,0.006125,2.5,0.243903,0.053261,0.006365999999999999
2017-01-08,911.2,0.000221,0.005861,0.010917,3.99,0.015638,0.226187,0.577013,0.005979,2.48,0.242966,0.051807000000000006,0.006233
2017-01-09,902.83,0.000229,0.005692,0.009033,4.3,0.015233000000000002,0.225327,0.546928,0.005937,2.42,0.23751599999999998,0.05223,0.006167
2017-01-10,907.68,0.000226,0.006023,0.009067,4.59,0.015371000000000001,0.22515100000000002,0.572774,0.005801,2.42,0.250458,0.056059000000000005,0.006698000000000001
2017-01-11,777.76,0.000205,0.005044,0.004838,3.85,0.013222,0.20600500000000002,0.497158,0.005239,2.21,0.24470799999999998,0.047794,0.006411
2017-01-12,804.83,0.00020800000000000001,0.005507,0.004592000000000001,3.96,0.014476,0.212065,0.507683,0.005490999999999999,2.24,0.252877,0.050526999999999996,0.006423000000000001
2017-01-13,823.98,0.00020899999999999998,0.005487,0.009023999999999999,3.89,0.014184,0.217716,0.528625,0.0055320000000000005,2.24,0.249177,0.052226999999999996,0.006595999999999999
2017-01-14,818.41,0.00020899999999999998,0.0055780000000000005,0.004099,3.9,0.014575999999999999,0.208371,0.516378,0.005511,2.23,0.256688,0.050858,0.006862999999999999
2017-01-15,821.8,0.000206,0.00551,0.004528,3.93,0.013975,0.213907,0.514067,0.005945000000000001,2.39,0.254564,0.050948,0.006726
2017-01-16,831.53,0.000207,0.005861,0.005677000000000001,3.9,0.013857,0.22504699999999997,0.517915,0.005864,2.37,0.283704,0.051633000000000005,0.006788
2017-01-17,907.94,0.000215,0.006523999999999999,0.007095000000000001,3.94,0.014446,0.235746,0.5645640000000001,0.005757,2.33,0.29720799999999997,0.052534000000000004,0.0068
2017-01-18,886.62,0.00020800000000000001,0.0059689999999999995,0.00619,3.84,0.01345,0.22526500000000002,0.5398109999999999,0.005748,2.26,0.282355,0.050437,0.0067090000000000006
2017-01-19,899.07,0.00021099999999999998,0.005954,0.005035,3.86,0.014961000000000002,0.234044,0.546496,0.005928,2.34,0.284441,0.050938,0.007034
2017-01-20,895.03,0.00020899999999999998,0.006011,0.007204,3.89,0.014886000000000002,0.234526,0.600642,0.005827000000000001,2.4,0.281342,0.0505,0.006675
2017-01-21,921.79,0.00020800000000000001,0.005749,0.00518,3.9,0.01496,0.23374,0.589749,0.005804,2.46,0.282781,0.049673,0.006706
2017-01-22,924.67,0.000207,0.005678,0.004628,3.84,0.014971,0.230384,0.574974,0.005801,2.43,0.276527,0.048052,0.006712999999999999
2017-01-23,921.01,0.00020800000000000001,0.0058850000000000005,0.0073349999999999995,3.84,0.014424000000000001,0.22851,0.568833,0.005763,2.47,0.273752,0.048395,0.006697
2017-01-24,892.69,0.000202,0.005516,0.0049960000000000004,3.79,0.014465,0.21564699999999998,0.550682,0.005659,2.28,0.256536,0.047708,0.006540000000000001
2017-01-25,901.54,0.000204,0.0059759999999999995,0.005674,3.71,0.014459,0.22035300000000002,0.559841,0.005776,2.36,0.256128,0.047369,0.006513
2017-01-26,917.59,0.00020800000000000001,0.005895,0.005102000000000001,3.83,0.014797999999999999,0.218865,0.566042,0.005867,2.53,0.265988,0.049115,0.006690000000000001
2017-01-27,919.75,0.000204,0.005853,0.004894,3.86,0.01491,0.21804400000000002,0.557353,0.0057729999999999995,2.49,0.27464299999999997,0.047899000000000004,0.0064150000000000006
2017-01-28,921.59,0.00020899999999999998,0.0056619999999999995,0.005253,3.85,0.014571,0.21096700000000002,0.542103,0.005893,2.47,0.276579,0.049421,0.006342
2017-01-29,919.5,0.000204,0.005707,0.005379,3.85,0.014825999999999999,0.216984,0.541459,0.006481000000000001,2.58,0.29557,0.05078,0.006402
2017-01-30,920.38,0.00020800000000000001,0.005789,0.005229,4.02,0.014299000000000001,0.222111,0.537438,0.0064329999999999995,2.83,0.29325500000000004,0.051111000000000004,0.006381
2017-01-31,970.4,0.000206,0.006074,0.00657,4.08,0.014532,0.23203800000000002,0.552567,0.00639,2.67,0.289216,0.05200900000000001,0.006314
2017-02-01,989.02,0.00020899999999999998,0.005959000000000001,0.005108,4.08,0.014766,0.237906,0.557483,0.006398,2.41,0.288904,0.05114,0.006540000000000001
2017-02-02,1011.8,0.00021099999999999998,0.005915999999999999,0.005546,4.09,0.014721000000000001,0.250789,0.5483779999999999,0.006331,2.83,0.30262,0.053570000000000007,0.006469
2017-02-03,1029.91,0.000213,0.0058850000000000005,0.005637,4.08,0.015130000000000001,0.24866300000000002,0.5626329999999999,0.006854000000000001,2.8,0.29739899999999997,0.052677999999999996,0.006474
2017-02-04,1042.9,0.00021099999999999998,0.006592,0.005850999999999999,4.06,0.015243000000000001,0.257544,0.562632,0.006552,2.76,0.297059,0.053698,0.006492
2017-02-05,1027.34,0.00021099999999999998,0.0064459999999999995,0.007531,4.04,0.014797,0.253844,0.563533,0.007408,2.93,0.29759,0.05395,0.006442
2017-02-06,1038.15,0.00021400000000000002,0.006353,0.006179,4.04,0.014859,0.259021,0.560707,0.009645,3.45,0.304689,0.052583000000000005,0.00645
2017-02-07,1061.35,0.00020800000000000001,0.0065980000000000006,0.005679999999999999,4.04,0.01464,0.260079,0.565421,0.009193999999999999,3.51,0.308843,0.053659000000000005,0.0064069999999999995
2017-02-08,1063.07,0.00021099999999999998,0.006731999999999999,0.006064,4.02,0.014506999999999999,0.256275,0.566277,0.009120999999999999,3.48,0.309076,0.053203,0.006437999999999999
2017-02-09,994.38,0.000204,0.006371,0.005519,3.8,0.014406,0.23737399999999997,0.559002,0.008311,3.39,0.283682,0.049526,0.006374
2017-02-10,988.67,0.00020800000000000001,0.006490000000000001,0.005408,3.78,0.014454,0.244162,0.659406,0.009023,3.43,0.289823,0.049112,0.006289
2017-02-11,1004.45,0.00021,0.006579000000000001,0.0057399999999999994,3.79,0.01435,0.24145100000000003,0.640618,0.008820999999999999,3.86,0.293367,0.049433,0.006333
2017-02-12,999.18,0.00020800000000000001,0.006437000000000001,0.00595,3.76,0.013869999999999999,0.241767,0.611502,0.008562,4.03,0.297123,0.048005,0.006268999999999999
2017-02-13,990.64,0.00020800000000000001,0.006431999999999999,0.005181,3.72,0.013775,0.23794,0.5843079999999999,0.008178,4.42,0.287076,0.046569,0.006251
2017-02-14,1004.55,0.00020899999999999998,0.007117,0.005481000000000001,3.77,0.013522,0.238722,0.5533,0.008008,3.97,0.283574,0.04633,0.006278
2017-02-15,1007.48,0.00020899999999999998,0.006448000000000001,0.005472,3.81,0.013755000000000002,0.232702,0.549632,0.008051,3.89,0.285991,0.046985,0.006147
2017-02-16,1027.44,0.000207,0.006465,0.005877,3.79,0.013936000000000002,0.241837,0.551685,0.007511,3.79,0.293021,0.047487,0.006027
2017-02-17,1046.21,0.00020899999999999998,0.006347,0.005693999999999999,3.83,0.013701,0.24029499999999998,0.55728,0.007428,3.59,0.292723,0.047139999999999994,0.005935
2017-02-18,1054.42,0.000197,0.00607,0.005371,3.79,0.014496,0.25954,0.552746,0.007198,3.47,0.30952199999999996,0.045413999999999996,0.005569
2017-02-19,1047.87,0.00020800000000000001,0.006036,0.005239,3.76,0.014268000000000001,0.251513,0.552856,0.007331,3.39,0.307555,0.044525,0.005878
2017-02-20,1079.98,0.000207,0.006024,0.005474000000000001,3.77,0.014125,0.261996,0.549504,0.007273000000000001,3.25,0.31382899999999997,0.044639,0.005873
2017-02-21,1115.3,0.00020800000000000001,0.005711,0.005511,3.78,0.013584,0.265544,0.57128,0.007026999999999999,3.25,0.312028,0.044101999999999995,0.005832
2017-02-22,1117.44,0.000202,0.005643,0.005488,3.81,0.013684,0.26595599999999997,0.562705,0.007026,3.02,0.311708,0.045788999999999996,0.00586
2017-02-23,1166.72,0.00020800000000000001,0.005783,0.005752,3.84,0.013848,0.278063,0.55082,0.0074329999999999995,3.32,0.334518,0.04521,0.005895
2017-02-24,1173.68,0.00020800000000000001,0.006106,0.005732,3.85,0.013943,0.272943,0.583245,0.007004000000000001,3.52,0.32119699999999995,0.044502,0.0057009999999999995
2017-02-25,1143.84,0.0002,0.0056359999999999995,0.004579,3.83,0.013986000000000002,0.263992,0.559312,0.0070209999999999995,3.44,0.314368,0.043372,0.005665
2017-02-26,1165.2,0.00020299999999999997,0.005569,0.005675,3.83,0.013366,0.263947,0.567177,0.007097,3.18,0.314254,0.043998,0.005671
2017-02-27,1179.97,0.00020800000000000001,0.0057280000000000005,0.005406,3.8,0.013954,0.260513,0.563669,0.006939,3.48,0.315589,0.042673,0.005609
2017-02-28,1179.97,0.000205,0.005606,0.0057810000000000005,3.77,0.013880000000000002,0.251343,0.564785,0.006884,3.4,0.310527,0.043985,0.005536
2017-03-01,1222.5,0.00020299999999999997,0.0059039999999999995,0.005412,3.8,0.013848,0.250077,0.556443,0.006731,3.23,0.330119,0.045056,0.005408
2017-03-02,1251.01,0.000205,0.005446,0.005536999999999999,3.92,0.013555000000000001,0.312573,1.01,0.006681,3.14,0.37890100000000004,0.051215,0.005991
2017-03-03,1274.99,0.00021099999999999998,0.005492,0.005347,3.92,0.013763999999999998,0.295933,1.0,0.007026999999999999,3.15,0.374673,0.046608,0.006339
2017-03-04,1255.15,0.000205,0.005375,0.005548,3.88,0.013197,0.296041,0.961189,0.008076999999999999,3.12,0.386024,0.046855,0.006299
2017-03-05,1267.12,0.000206,0.005307,0.005044,3.9,0.013294,0.334012,0.9590139999999999,0.008356,3.37,0.44749099999999997,0.046919,0.006129
2017-03-06,1272.83,0.00021,0.005326,0.005256,3.92,0.015623,0.398662,0.9878790000000001,0.007826999999999999,3.64,0.49455299999999996,0.051797,0.006057
2017-03-07,1223.54,0.00020899999999999998,0.005338,0.0047469999999999995,3.82,0.014636000000000001,0.348166,0.9428629999999999,0.008179,3.4,0.43683599999999995,0.052725,0.006534000000000001
